date,temp,condition,wind,batter_name,batter,stand,pitcher_name,pitcher,pthrows,events,description,des,home_team,away_team,gamepk,inning,topbot,abnum,id,venue,home_score,away_score
2010-11-01,68,Clear,"4 mph, Out To CF",Andres Torres,400083,R,Cliff Lee,424324,L,Strikeout,strikeout,"Andres Torres strikes out swinging, catcher Bengie Molina to first baseman Mitch Moreland.",TEX,SF,286351,1,top,0,286351-400083-424324-1-0-4,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Freddy Sanchez,408108,R,Cliff Lee,424324,L,Groundout,field_out,"Freddy Sanchez grounds out, shortstop Elvis Andrus to first baseman Mitch Moreland.",TEX,SF,286351,1,top,1,286351-408108-424324-1-1-4,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Buster Posey,457763,R,Cliff Lee,424324,L,Single,single,Buster Posey singles on a line drive to right fielder Nelson Cruz.,TEX,SF,286351,1,top,2,286351-457763-424324-1-2-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Cody Ross,425496,R,Cliff Lee,424324,L,Pop Out,field_out,Cody Ross pops out to shortstop Elvis Andrus.,TEX,SF,286351,1,top,3,286351-425496-424324-1-3-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Elvis Andrus,462101,R,Tim Lincecum,453311,R,Groundout,field_out,"Elvis Andrus grounds out, pitcher Tim Lincecum to first baseman Aubrey Huff.",TEX,SF,286351,1,bottom,4,286351-462101-453311-1-4-2,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Michael Young,276545,R,Tim Lincecum,453311,R,Flyout,field_out,Michael Young flies out to right fielder Andres Torres.,TEX,SF,286351,1,bottom,5,286351-276545-453311-1-5-6,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Josh Hamilton,285078,L,Tim Lincecum,453311,R,Groundout,field_out,Josh Hamilton grounds out to first baseman Aubrey Huff.,TEX,SF,286351,1,bottom,6,286351-285078-453311-1-6-5,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Juan Uribe,346874,R,Cliff Lee,424324,L,Strikeout,strikeout,Juan Uribe strikes out swinging.,TEX,SF,286351,2,top,7,286351-346874-424324-2-7-8,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Aubrey Huff,333492,L,Cliff Lee,424324,L,Groundout,field_out,"Aubrey Huff grounds out, second baseman Ian Kinsler to first baseman Mitch Moreland.",TEX,SF,286351,2,top,8,286351-333492-424324-2-8-2,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Pat Burrell,150100,R,Cliff Lee,424324,L,Lineout,field_out,Pat Burrell lines out to left fielder David Murphy.,TEX,SF,286351,2,top,9,286351-150100-424324-2-9-5,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Vladimir Guerrero,115223,R,Tim Lincecum,453311,R,Flyout,field_out,Vladimir Guerrero flies out to right fielder Andres Torres.,TEX,SF,286351,2,bottom,10,286351-115223-453311-2-10-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Nelson Cruz,443558,R,Tim Lincecum,453311,R,Groundout,field_out,"Nelson Cruz grounds out, second baseman Freddy Sanchez to first baseman Aubrey Huff.",TEX,SF,286351,2,bottom,11,286351-443558-453311-2-11-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Ian Kinsler,435079,R,Tim Lincecum,453311,R,Groundout,field_out,"Ian Kinsler grounds out, third baseman Juan Uribe to first baseman Aubrey Huff.",TEX,SF,286351,2,bottom,12,286351-435079-453311-2-12-4,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Edgar Renteria,121074,R,Cliff Lee,424324,L,Pop Out,field_out,Edgar Renteria pops out to second baseman Ian Kinsler.,TEX,SF,286351,3,top,13,286351-121074-424324-3-13-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Aaron Rowand,400023,R,Cliff Lee,424324,L,Lineout,field_out,Aaron Rowand lines out to left fielder David Murphy.,TEX,SF,286351,3,top,14,286351-400023-424324-3-14-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Andres Torres,400083,R,Cliff Lee,424324,L,Single,single,Andres Torres singles on a ground ball to center fielder Josh Hamilton.,TEX,SF,286351,3,top,15,286351-400083-424324-3-15-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Freddy Sanchez,408108,R,Cliff Lee,424324,L,Lineout,field_out,Freddy Sanchez lines out sharply to pitcher Cliff Lee.,TEX,SF,286351,3,top,16,286351-408108-424324-3-16-4,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",David Murphy,461815,L,Tim Lincecum,453311,R,Strikeout,strikeout,David Murphy strikes out swinging.,TEX,SF,286351,3,bottom,17,286351-461815-453311-3-17-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Bengie Molina,134260,R,Tim Lincecum,453311,R,Strikeout,strikeout,Bengie Molina strikes out swinging.,TEX,SF,286351,3,bottom,18,286351-134260-453311-3-18-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Mitch Moreland,519048,L,Tim Lincecum,453311,R,Walk,walk,Mitch Moreland walks.,TEX,SF,286351,3,bottom,19,286351-519048-453311-3-19-5,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Elvis Andrus,462101,R,Tim Lincecum,453311,R,Strikeout,strikeout,Elvis Andrus strikes out on a foul tip.,TEX,SF,286351,3,bottom,20,286351-462101-453311-3-20-4,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Buster Posey,457763,R,Cliff Lee,424324,L,Groundout,field_out,"Buster Posey grounds out, third baseman Michael Young to first baseman Mitch Moreland.",TEX,SF,286351,4,top,21,286351-457763-424324-4-21-11,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Cody Ross,425496,R,Cliff Lee,424324,L,Strikeout,strikeout,Cody Ross strikes out swinging.,TEX,SF,286351,4,top,22,286351-425496-424324-4-22-4,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Juan Uribe,346874,R,Cliff Lee,424324,L,Flyout,field_out,Juan Uribe flies out to center fielder Josh Hamilton.,TEX,SF,286351,4,top,23,286351-346874-424324-4-23-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Michael Young,276545,R,Tim Lincecum,453311,R,Single,single,Michael Young singles on a ground ball to center fielder Aaron Rowand.,TEX,SF,286351,4,bottom,24,286351-276545-453311-4-24-6,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Josh Hamilton,285078,L,Tim Lincecum,453311,R,Strikeout,strikeout,Josh Hamilton strikes out swinging.,TEX,SF,286351,4,bottom,25,286351-285078-453311-4-25-7,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Vladimir Guerrero,115223,R,Tim Lincecum,453311,R,Forceout,force_out,"Vladimir Guerrero grounds into a force out, shortstop Edgar Renteria to second baseman Freddy Sanchez.   Michael Young out at 2nd.    Vladimir Guerrero to 1st.",TEX,SF,286351,4,bottom,26,286351-115223-453311-4-26-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Nelson Cruz,443558,R,Tim Lincecum,453311,R,Strikeout,strikeout,Nelson Cruz strikes out swinging.,TEX,SF,286351,4,bottom,27,286351-443558-453311-4-27-5,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Aubrey Huff,333492,L,Cliff Lee,424324,L,Field Error,field_error,"Aubrey Huff reaches on a missed catch error by first baseman Mitch Moreland, assist to second baseman Ian Kinsler.",TEX,SF,286351,5,top,28,286351-333492-424324-5-28-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Pat Burrell,150100,R,Cliff Lee,424324,L,Strikeout,strikeout,Pat Burrell strikes out on a foul tip.,TEX,SF,286351,5,top,29,286351-150100-424324-5-29-4,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Edgar Renteria,121074,R,Cliff Lee,424324,L,Grounded Into DP,grounded_into_double_play,"Edgar Renteria grounds into a double play, shortstop Elvis Andrus to second baseman Ian Kinsler to first baseman Mitch Moreland.   Aubrey Huff out at 2nd.    Edgar Renteria out at 1st.",TEX,SF,286351,5,top,30,286351-121074-424324-5-30-6,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Ian Kinsler,435079,R,Tim Lincecum,453311,R,Groundout,field_out,"Ian Kinsler grounds out, second baseman Freddy Sanchez to first baseman Aubrey Huff.",TEX,SF,286351,5,bottom,31,286351-435079-453311-5-31-2,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",David Murphy,461815,L,Tim Lincecum,453311,R,Strikeout,strikeout,David Murphy strikes out swinging.,TEX,SF,286351,5,bottom,32,286351-461815-453311-5-32-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Bengie Molina,134260,R,Tim Lincecum,453311,R,Groundout,field_out,"Bengie Molina grounds out, pitcher Tim Lincecum to first baseman Aubrey Huff.",TEX,SF,286351,5,bottom,33,286351-134260-453311-5-33-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Aaron Rowand,400023,R,Cliff Lee,424324,L,Strikeout,strikeout,Aaron Rowand called out on strikes.,TEX,SF,286351,6,top,34,286351-400023-424324-6-34-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Andres Torres,400083,R,Cliff Lee,424324,L,Groundout,field_out,"Andres Torres grounds out, shortstop Elvis Andrus to first baseman Mitch Moreland.",TEX,SF,286351,6,top,35,286351-400083-424324-6-35-5,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Freddy Sanchez,408108,R,Cliff Lee,424324,L,Single,single,Freddy Sanchez singles on a soft fly ball to right fielder Nelson Cruz.,TEX,SF,286351,6,top,36,286351-408108-424324-6-36-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Buster Posey,457763,R,Cliff Lee,424324,L,Flyout,field_out,Buster Posey flies out to right fielder Nelson Cruz.,TEX,SF,286351,6,top,37,286351-457763-424324-6-37-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Mitch Moreland,519048,L,Tim Lincecum,453311,R,Single,single,Mitch Moreland singles on a ground ball to center fielder Aaron Rowand.,TEX,SF,286351,6,bottom,38,286351-519048-453311-6-38-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Elvis Andrus,462101,R,Tim Lincecum,453311,R,Flyout,field_out,Elvis Andrus flies out to center fielder Aaron Rowand.,TEX,SF,286351,6,bottom,39,286351-462101-453311-6-39-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Michael Young,276545,R,Tim Lincecum,453311,R,Lineout,field_out,Michael Young lines out to center fielder Aaron Rowand.,TEX,SF,286351,6,bottom,40,286351-276545-453311-6-40-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Josh Hamilton,285078,L,Tim Lincecum,453311,R,Groundout,field_out,"Josh Hamilton grounds out, second baseman Freddy Sanchez to first baseman Aubrey Huff.",TEX,SF,286351,6,bottom,41,286351-285078-453311-6-41-2,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Cody Ross,425496,R,Cliff Lee,424324,L,Single,single,Cody Ross singles on a ground ball to center fielder Josh Hamilton.,TEX,SF,286351,7,top,42,286351-425496-424324-7-42-5,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Juan Uribe,346874,R,Cliff Lee,424324,L,Single,single,Juan Uribe singles on a line drive to center fielder Josh Hamilton.   Cody Ross to 2nd.,TEX,SF,286351,7,top,43,286351-346874-424324-7-43-3,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Aubrey Huff,333492,L,Cliff Lee,424324,L,Sac Bunt,sac_bunt,"Aubrey Huff out on a sacrifice bunt, pitcher Cliff Lee to first baseman Mitch Moreland.   Cody Ross to 3rd.    Juan Uribe to 2nd.",TEX,SF,286351,7,top,44,286351-333492-424324-7-44-1,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Pat Burrell,150100,R,Cliff Lee,424324,L,Strikeout,strikeout,Pat Burrell strikes out swinging.,TEX,SF,286351,7,top,45,286351-150100-424324-7-45-7,Rangers Ballpark in Arlington,0,0
2010-11-01,68,Clear,"4 mph, Out To CF",Edgar Renteria,121074,R,Cliff Lee,424324,L,Home Run,home_run,Edgar Renteria homers (4) on a fly ball to left center field.   Cody Ross scores.    Juan Uribe scores.,TEX,SF,286351,7,top,46,286351-121074-424324-7-46-3,Rangers Ballpark in Arlington,0,3
2010-11-01,68,Clear,"4 mph, Out To CF",Aaron Rowand,400023,R,Cliff Lee,424324,L,Flyout,field_out,Aaron Rowand flies out to right fielder Nelson Cruz.,TEX,SF,286351,7,top,47,286351-400023-424324-7-47-1,Rangers Ballpark in Arlington,0,3
2010-11-01,68,Clear,"4 mph, Out To CF",Vladimir Guerrero,115223,R,Tim Lincecum,453311,R,Strikeout,strikeout,Vladimir Guerrero strikes out swinging.,TEX,SF,286351,7,bottom,48,286351-115223-453311-7-48-4,Rangers Ballpark in Arlington,0,3
2010-11-01,68,Clear,"4 mph, Out To CF",Nelson Cruz,443558,R,Tim Lincecum,453311,R,Home Run,home_run,Nelson Cruz homers (23) on a line drive to left field.,TEX,SF,286351,7,bottom,49,286351-443558-453311-7-49-3,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Ian Kinsler,435079,R,Tim Lincecum,453311,R,Walk,walk,Ian Kinsler walks.,TEX,SF,286351,7,bottom,50,286351-435079-453311-7-50-7,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",David Murphy,461815,L,Tim Lincecum,453311,R,Strikeout,strikeout,David Murphy strikes out swinging.,TEX,SF,286351,7,bottom,51,286351-461815-453311-7-51-7,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Bengie Molina,134260,R,Tim Lincecum,453311,R,Strikeout,strikeout,Bengie Molina strikes out swinging.,TEX,SF,286351,7,bottom,52,286351-134260-453311-7-52-5,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Andres Torres,400083,L,Neftali Feliz,491703,R,Pop Out,field_out,Andres Torres pops out to catcher Bengie Molina in foul territory.,TEX,SF,286351,8,top,53,286351-400083-491703-8-53-3,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Freddy Sanchez,408108,R,Neftali Feliz,491703,R,Lineout,field_out,Freddy Sanchez lines out to left fielder David Murphy.,TEX,SF,286351,8,top,54,286351-408108-491703-8-54-1,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Buster Posey,457763,R,Neftali Feliz,491703,R,Single,single,Buster Posey singles on a soft ground ball to shortstop Elvis Andrus.,TEX,SF,286351,8,top,55,286351-457763-491703-8-55-5,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Cody Ross,425496,R,Neftali Feliz,491703,R,Forceout,force_out,"Cody Ross grounds into a force out, third baseman Michael Young to second baseman Ian Kinsler.   Buster Posey out at 2nd.    Cody Ross to 1st.",TEX,SF,286351,8,top,56,286351-425496-491703-8-56-3,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Mitch Moreland,519048,L,Tim Lincecum,453311,R,Strikeout,strikeout,Mitch Moreland strikes out swinging.,TEX,SF,286351,8,bottom,57,286351-519048-453311-8-57-3,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Elvis Andrus,462101,R,Tim Lincecum,453311,R,Groundout,field_out,"Elvis Andrus grounds out softly, pitcher Tim Lincecum to first baseman Aubrey Huff.",TEX,SF,286351,8,bottom,58,286351-462101-453311-8-58-2,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Michael Young,276545,R,Tim Lincecum,453311,R,Groundout,field_out,"Michael Young grounds out, third baseman Juan Uribe to first baseman Aubrey Huff.",TEX,SF,286351,8,bottom,59,286351-276545-453311-8-59-4,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Juan Uribe,346874,R,Neftali Feliz,491703,R,Strikeout,strikeout,Juan Uribe strikes out swinging.,TEX,SF,286351,9,top,60,286351-346874-491703-9-60-3,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Aubrey Huff,333492,L,Neftali Feliz,491703,R,Groundout,field_out,"Aubrey Huff grounds out, second baseman Ian Kinsler to first baseman Mitch Moreland.",TEX,SF,286351,9,top,61,286351-333492-491703-9-61-4,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Pat Burrell,150100,R,Neftali Feliz,491703,R,Strikeout,strikeout,Pat Burrell strikes out swinging.,TEX,SF,286351,9,top,62,286351-150100-491703-9-62-5,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Josh Hamilton,285078,L,Brian Wilson,451216,R,Strikeout,strikeout,Josh Hamilton called out on strikes.,TEX,SF,286351,9,bottom,63,286351-285078-451216-9-63-5,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Vladimir Guerrero,115223,R,Brian Wilson,451216,R,Groundout,field_out,"Vladimir Guerrero grounds out, shortstop Edgar Renteria to first baseman Aubrey Huff.",TEX,SF,286351,9,bottom,64,286351-115223-451216-9-64-1,Rangers Ballpark in Arlington,1,3
2010-11-01,68,Clear,"4 mph, Out To CF",Nelson Cruz,443558,R,Brian Wilson,451216,R,Strikeout,strikeout,Nelson Cruz strikes out swinging.,TEX,SF,286351,9,bottom,65,286351-443558-451216-9-65-6,Rangers Ballpark in Arlington,1,3
2010-10-27,62,Overcast,"2 mph, Out To RF",Elvis Andrus,462101,R,Tim Lincecum,453311,R,Single,single,Elvis Andrus singles on a line drive to left fielder Pat Burrell.,SF,TEX,286347,1,top,0,286347-462101-453311-1-0-3,AT&T Park,0,0
2010-10-27,62,Overcast,"2 mph, Out To RF",Michael Young,276545,R,Tim Lincecum,453311,R,Walk,walk,Michael Young walks.   Elvis Andrus to 2nd.,SF,TEX,286347,1,top,1,286347-276545-453311-1-1-9,AT&T Park,0,0
2010-10-27,62,Overcast,"2 mph, Out To RF",Josh Hamilton,285078,L,Tim Lincecum,453311,R,Groundout,field_out,Josh Hamilton grounds out softly to first baseman Aubrey Huff.   Elvis Andrus to 3rd.    Michael Young to 2nd.,SF,TEX,286347,1,top,2,286347-285078-453311-1-2-5,AT&T Park,0,0
2010-10-27,62,Overcast,"2 mph, Out To RF",Vladimir Guerrero,115223,R,Tim Lincecum,453311,R,Single,single,"Vladimir Guerrero singles on a ground ball to first baseman Aubrey Huff, deflected by pitcher Tim Lincecum.   Elvis Andrus scores.    Michael Young to 3rd.",SF,TEX,286347,1,top,3,286347-115223-453311-1-3-2,AT&T Park,0,1
2010-10-27,62,Overcast,"2 mph, Out To RF",Nelson Cruz,443558,R,Tim Lincecum,453311,R,Fielders Choice,fielders_choice,"Nelson Cruz reaches on a fielder's choice, fielded by pitcher Tim Lincecum.   Vladimir Guerrero to 2nd.",SF,TEX,286347,1,top,4,286347-443558-453311-1-4-5,AT&T Park,0,1
2010-10-27,62,Overcast,"2 mph, Out To RF",Ian Kinsler,435079,R,Tim Lincecum,453311,R,Grounded Into DP,grounded_into_double_play,"Ian Kinsler grounds into a double play, third baseman Juan Uribe to first baseman Aubrey Huff.   Vladimir Guerrero out at 3rd.    Ian Kinsler out at 1st.",SF,TEX,286347,1,top,5,286347-435079-453311-1-5-1,AT&T Park,0,1
2010-10-27,62,Overcast,"2 mph, Out To RF",Andres Torres,400083,R,Cliff Lee,424324,L,Strikeout,strikeout,Andres Torres called out on strikes.,SF,TEX,286347,1,bottom,6,286347-400083-424324-1-6-6,AT&T Park,0,1
2010-10-27,62,Overcast,"2 mph, Out To RF",Freddy Sanchez,408108,R,Cliff Lee,424324,L,Double,double,Freddy Sanchez doubles (23) on a soft line drive to right fielder Vladimir Guerrero.,SF,TEX,286347,1,bottom,7,286347-408108-424324-1-7-1,AT&T Park,0,1
2010-10-27,62,Overcast,"2 mph, Out To RF",Buster Posey,457763,R,Cliff Lee,424324,L,Double Play,double_play,"Buster Posey pops into a double play, second baseman Ian Kinsler to shortstop Elvis Andrus.   Freddy Sanchez out at 2nd.",SF,TEX,286347,1,bottom,8,286347-457763-424324-1-8-7,AT&T Park,0,1
2010-10-27,62,Overcast,"2 mph, Out To RF",Bengie Molina,134260,R,Tim Lincecum,453311,R,Single,single,Bengie Molina singles on a line drive to right fielder Cody Ross.,SF,TEX,286347,2,top,9,286347-134260-453311-2-9-2,AT&T Park,0,1
2010-10-27,62,Overcast,"2 mph, Out To RF",Mitch Moreland,519048,L,Tim Lincecum,453311,R,Strikeout,strikeout,Mitch Moreland strikes out swinging.,SF,TEX,286347,2,top,10,286347-519048-453311-2-10-3,AT&T Park,0,1
2010-10-27,62,Overcast,"2 mph, Out To RF",Cliff Lee,424324,L,Tim Lincecum,453311,R,Double,double,Cliff Lee doubles (1) on a line drive to center fielder Andres Torres.   Bengie Molina to 3rd.,SF,TEX,286347,2,top,11,286347-424324-453311-2-11-3,AT&T Park,0,1
2010-10-27,62,Overcast,"2 mph, Out To RF",Elvis Andrus,462101,R,Tim Lincecum,453311,R,Sac Fly,sac_fly,Elvis Andrus out on a sacrifice fly to center fielder Andres Torres.   Bengie Molina scores.    Cliff Lee to 3rd.,SF,TEX,286347,2,top,12,286347-462101-453311-2-12-3,AT&T Park,0,2
2010-10-27,62,Overcast,"2 mph, Out To RF",Michael Young,276545,R,Tim Lincecum,453311,R,Flyout,field_out,Michael Young flies out to center fielder Andres Torres.,SF,TEX,286347,2,top,13,286347-276545-453311-2-13-5,AT&T Park,0,2
2010-10-27,62,Overcast,"2 mph, Out To RF",Pat Burrell,150100,R,Cliff Lee,424324,L,Strikeout,strikeout,"Pat Burrell strikes out swinging, catcher Bengie Molina to first baseman Mitch Moreland.",SF,TEX,286347,2,bottom,14,286347-150100-424324-2-14-3,AT&T Park,0,2
2010-10-27,62,Overcast,"2 mph, Out To RF",Cody Ross,425496,R,Cliff Lee,424324,L,Flyout,field_out,Cody Ross flies out to left fielder Nelson Cruz.,SF,TEX,286347,2,bottom,15,286347-425496-424324-2-15-3,AT&T Park,0,2
2010-10-27,62,Overcast,"2 mph, Out To RF",Aubrey Huff,333492,L,Cliff Lee,424324,L,Double,double,Aubrey Huff doubles (36) on a fly ball to right fielder Vladimir Guerrero.,SF,TEX,286347,2,bottom,16,286347-333492-424324-2-16-3,AT&T Park,0,2
2010-10-27,62,Overcast,"2 mph, Out To RF",Juan Uribe,346874,R,Cliff Lee,424324,L,Strikeout,strikeout,Juan Uribe strikes out swinging.,SF,TEX,286347,2,bottom,17,286347-346874-424324-2-17-6,AT&T Park,0,2
2010-10-27,62,Overcast,"2 mph, Out To RF",Josh Hamilton,285078,L,Tim Lincecum,453311,R,Flyout,field_out,Josh Hamilton flies out to left fielder Pat Burrell.,SF,TEX,286347,3,top,18,286347-285078-453311-3-18-2,AT&T Park,0,2
2010-10-27,62,Overcast,"2 mph, Out To RF",Vladimir Guerrero,115223,R,Tim Lincecum,453311,R,Lineout,field_out,Vladimir Guerrero lines out to center fielder Andres Torres.,SF,TEX,286347,3,top,19,286347-115223-453311-3-19-5,AT&T Park,0,2
2010-10-27,62,Overcast,"2 mph, Out To RF",Nelson Cruz,443558,R,Tim Lincecum,453311,R,Flyout,field_out,Nelson Cruz flies out to right fielder Cody Ross.,SF,TEX,286347,3,top,20,286347-443558-453311-3-20-1,AT&T Park,0,2
